BASE_DATE,ID_KISP,CLEAN_PRICE,MAT_YLD,MAT_MOD_DUR,MAT_CONVEX
20190324,XS1388938802,96.79597508,0.0320325,6.3512473,21.6000964
20190325,XS1388938802,96.79796829,0.0320312,6.348515,21.5827335
20190326,XS1388938802,97.41918645,0.0310223,6.3487614,21.5779761
20190327,XS1388938802,97.59059139,0.0307461,6.3465679,21.5627049
20190328,XS1388938802,97.74478736,0.0304982,6.3445638,21.5484277
20190329,XS1388938802,97.97420919,0.0301291,6.3428598,21.5354618
20190330,XS1388938802,97.77675059,0.0304492,6.3393533,21.5150835
20190331,XS1388938802,97.77827118,0.0304482,6.4237837,21.7934618
20190401,XS1388938802,97.7871477,0.0304338,6.4210498,21.7758932
20190402,XS1388938802,97.45976295,0.0309657,6.41699,21.752542
20190403,XS1388938802,97.29544328,0.0312343,6.4134892,21.7315356
20190404,XS1388938802,97.09798982,0.0315577,6.4098442,21.7099483
20190405,XS1388938802,97.23593806,0.0313342,6.4076974,21.6949907
20190406,XS1388938802,97.11530261,0.0315326,6.4045267,21.6755953
20190407,XS1388938802,97.11698958,0.0315314,6.4017931,21.6580808
20190408,XS1388938802,97.11869957,0.0315302,6.3990597,21.6405745
20190409,XS1388938802,97.30144738,0.0312334,6.3971156,21.6265159
20190410,XS1388938802,97.16668041,0.0314549,6.3938845,21.6068937
20190411,XS1388938802,97.33506642,0.0311815,6.3918123,21.5922617
20190412,XS1388938802,97.38132942,0.0311074,6.3893087,21.5758291
20190413,XS1388938802,97.2751173,0.0312823,6.3861922,21.5567472
20190414,XS1388938802,97.27675525,0.0312812,6.3834584,21.539282
20190415,XS1388938802,97.27839343,0.03128,6.3807246,21.5218244
20190416,XS1388938802,96.89388273,0.0319119,6.3763046,21.496965
20190417,XS1388938802,96.94795061,0.0318248,6.3738415,21.4807503
20190418,XS1388938802,96.63241339,0.032346,6.3696401,21.4568283
20190419,XS1388938802,96.82906309,0.0320238,6.3677373,21.4430295
20190420,XS1388938802,96.90715138,0.031897,6.3653308,21.4270443
20190421,XS1388938802,96.90892205,0.0318959,6.3625972,21.4096369
20190422,XS1388938802,96.91069381,0.0318947,6.3598635,21.3922368
20190423,XS1388938802,96.85936577,0.031981,6.3568193,21.3734445
20190424,XS1388938802,96.8233056,0.0320422,6.3539392,21.3554145
20190425,XS1388938802,97.06796602,0.031641,6.3521776,21.3422346
20190426,XS1388938802,97.23647827,0.0313656,6.3500755,21.327586
20190427,XS1388938802,97.24282863,0.0313567,6.3473227,21.3101113
20190428,XS1388938802,97.24456479,0.0313554,6.3445897,21.2927556
20190429,XS1388938802,97.24630113,0.0313541,6.3418566,21.2754073
20190430,XS1388938802,97.35307607,0.0311802,6.3394917,21.259634
20190501,XS1388938802,97.2355481,0.0313749,6.3362021,21.239867
20190502,XS1388938802,97.23729109,0.0313736,6.3334691,21.2225419
20190503,XS1388938802,97.21551529,0.0314111,6.3308509,21.2058356
20190504,XS1388938802,97.04540147,0.0316932,6.3273486,21.1851701
20190505,XS1388938802,97.04717398,0.031692,6.3246152,21.1678676
20190506,XS1388938802,97.04894667,0.0316908,6.3218819,21.1505726
20190507,XS1388938802,97.05071978,0.0316895,6.3191485,21.1332851
20190508,XS1388938802,97.42688928,0.0310707,6.3179742,21.1227435
20190509,XS1388938802,97.5910305,0.0308022,6.3159485,21.1085589
20190510,XS1388938802,97.64481334,0.0307152,6.3134277,21.0921933
20190511,XS1388938802,97.70004344,0.0306258,6.3108256,21.0754538
20190512,XS1388938802,97.70162724,0.0306245,6.3080923,21.058197
20190513,XS1388938802,97.70321119,0.0306232,6.305359,21.0409476
20190514,XS1388938802,97.79632362,0.0304715,6.3028943,21.0247829
20190515,XS1388938802,98.02449473,0.0300983,6.3009721,21.0109844
20190516,XS1388938802,98.04081549,0.0300727,6.2983665,20.9943435
20190517,XS1388938802,98.32763764,0.0296043,6.2967374,20.9818059
20190518,XS1388938802,98.21064249,0.0297967,6.2935802,20.9627842
20190519,XS1388938802,98.21215313,0.0297952,6.2908475,20.9455775
20190520,XS1388938802,98.21366385,0.0297938,6.2881148,20.9283783
20190521,XS1388938802,98.07897214,0.0300157,6.2849031,20.9092097
20190522,XS1388938802,97.94565653,0.0302359,6.281624,20.889696
20190523,XS1388938802,97.88590807,0.0303354,6.2787146,20.8717854
20190524,XS1388938802,98.20203591,0.029817,6.2773153,20.8603213
20190525,XS1388938802,98.50236203,0.0293259,6.2757292,20.8480524
20190526,XS1388938802,98.50370312,0.0293246,6.2729959,20.8308915
20190527,XS1388938802,98.50504432,0.0293232,6.2702625,20.813738
20190528,XS1388938802,98.5214288,0.0292973,6.2676339,20.7970516
20190529,XS1388938802,98.64094767,0.0291025,6.2654927,20.7824954
20190530,XS1388938802,99.03435612,0.028461,6.2642312,20.7715285
20190531,XS1388938802,98.71424547,0.0289841,6.2600778,20.7483346
20190601,XS1388938802,99.34923616,0.0279494,6.2598272,20.7416857
20190602,XS1388938802,99.35030161,0.0279481,6.2570939,20.7245688
20190603,XS1388938802,99.35136715,0.0279467,6.2543606,20.7074593
20190604,XS1388938802,99.70966532,0.0273659,6.252569,20.6941215
20190605,XS1388938802,99.99117342,0.0269109,6.2508159,20.6811653
20190606,XS1388938802,99.9514431,0.0269751,6.2477712,20.6626483
20190607,XS1388938802,99.95249599,0.0269734,6.2450394,20.6455708
20190608,XS1388938802,99.78811379,0.0272394,6.2416542,20.6258509
20190609,XS1388938802,99.78917598,0.0272378,6.2389221,20.6087886
20190610,XS1388938802,99.7902375,0.0272362,6.2361901,20.5917337
20190611,XS1388938802,99.77471895,0.0272614,6.2334269,20.574655
20190612,XS1388938802,99.7195096,0.0273511,6.2303743,20.5562043
20190613,XS1388938802,99.79664759,0.0272261,6.2280103,20.5407178
20190614,XS1388938802,99.96743894,0.0269492,6.2258403,20.5260198
20190615,XS1388938802,100.2486077,0.0264943,6.2242043,20.5136069
20190616,XS1388938802,100.2495828,0.0264926,6.2214726,20.4965944
20190617,XS1388938802,100.2505577,0.0264908,6.2187409,20.4795892
20190618,XS1388938802,99.95530714,0.0269689,6.2149718,20.4583522
20190619,XS1388938802,100.1111732,0.0267162,6.2129236,20.4442354
20190620,XS1388938802,100.1648821,0.0266291,6.2106267,20.429214
20190621,XS1388938802,100.7179708,0.0257354,6.2094159,20.4182963
20190622,XS1388938802,100.5054994,0.0260777,6.2059911,20.3985686
20190623,XS1388938802,100.5063023,0.0260761,6.2032588,20.3816027
20190624,XS1388938802,100.5071051,0.0260745,6.2005264,20.3646441
20190625,XS1388938802,100.3700279,0.0262959,6.1970498,20.3444451
20190626,XS1388938802,100.6872865,0.0257827,6.1955421,20.3325862
20190627,XS1388938802,100.6696552,0.0258108,6.1928571,20.3159356
20190628,XS1388938802,100.2955287,0.0264161,6.1886583,20.2928888
20190629,XS1388938802,100.5972408,0.025927,6.1871189,20.2809641
20190630,XS1388938802,100.5979823,0.0259255,6.1843864,20.2640487
20190701,XS1388938802,100.5987229,0.0259239,6.1816538,20.2471407
20190702,XS1388938802,100.3578315,0.0263141,6.1780575,20.2267363
20190703,XS1388938802,100.5968459,0.0259262,6.1763183,20.2139984
20190704,XS1388938802,100.9203939,0.0254025,6.1750161,20.2031551
20190705,XS1388938802,100.828847,0.0255499,6.1719919,20.1850956
20190706,XS1388938802,100.8595922,0.0254996,6.1693607,20.1686385
20190707,XS1388938802,100.860175,0.0254982,6.1666273,20.1517683
20190708,XS1388938802,100.8607578,0.0254967,6.1638938,20.1349056
20190709,XS1388938802,100.3624332,0.0263051,6.1593794,20.1107817
20190710,XS1388938802,100.1637796,0.0266288,6.1559889,20.0912968
20190711,XS1388938802,99.88087277,0.0270914,6.1520801,20.069557
20190712,XS1388938802,100.3832283,0.0262706,6.1509863,20.0593248
20190713,XS1388938802,99.89481199,0.0270687,6.1461504,20.0337258
20190714,XS1388938802,99.89578543,0.0270672,6.1434176,20.0169211
20190715,XS1388938802,99.89675812,0.0270657,6.1406848,20.000124
20190716,XS1388938802,99.86603678,0.0271161,6.1377748,19.9825586
20190717,XS1388938802,100.0601989,0.0267978,6.1358901,19.9693153
20190718,XS1388938802,100.0014006,0.0268941,6.132938,19.9516691
20190719,XS1388938802,100.3489399,0.026325,6.1316417,19.9408427
20190720,XS1388938802,100.3236734,0.0263662,6.1286817,19.9230746
20190721,XS1388938802,100.3245043,0.0263646,6.1259489,19.9063181
20190722,XS1388938802,100.3253352,0.0263631,6.1232161,19.8895689
20190723,XS1388938802,100.2211473,0.0265336,6.1202402,19.8719409
20190724,XS1388938802,100.2521876,0.0264826,6.1175888,19.8554583
20190725,XS1388938802,100.1677616,0.0266209,6.114475,19.8371442
20190726,XS1388938802,100.3794187,0.0262737,6.1126856,19.8243676
20190727,XS1388938802,100.1285575,0.0266852,6.109025,19.8039159
20190728,XS1388938802,100.1293271,0.0266839,6.1062912,19.7872087
20190729,XS1388938802,100.1300965,0.0266825,6.1035574,19.770509
20190730,XS1388938802,100.1261602,0.026689,6.100814,19.7537856
20190731,XS1388938802,100.165972,0.0266234,6.0983222,19.7381639
20190801,XS1388938802,100.2504557,0.0264845,6.0957578,19.7220661
20190802,XS1388938802,100.1602678,0.0266327,6.0928357,19.7047673
20190803,XS1388938802,101.4731538,0.0244868,6.0953472,19.7095433
20190804,XS1388938802,101.4733347,0.0244856,6.0926124,19.6928699
20190805,XS1388938802,101.4735152,0.0244844,6.0898776,19.676204
20190806,XS1388938802,101.9998021,0.0236311,6.0891504,19.6677276
20190807,XS1388938802,102.0872146,0.0234888,6.0864849,19.651228
20190808,XS1388938802,102.3859386,0.023006,6.0850282,19.639815
20190809,XS1388938802,102.1023664,0.0234618,6.0811099,19.6183581
20190810,XS1388938802,102.3216486,0.0231067,6.0794144,19.6060844
20190811,XS1388938802,102.3214081,0.0231056,6.0766789,19.5894514
20190812,XS1388938802,102.3211678,0.0231046,6.0739433,19.5728258
20190813,XS1388938802,102.0742295,0.0235021,6.0702082,19.5521378
20190814,XS1388938802,102.6595466,0.0225566,6.0698516,19.545236
20190815,XS1388938802,102.1893356,0.0233133,6.0655762,19.522628
20190816,XS1388938802,102.1890216,0.0233125,6.0628397,19.506029
20190817,XS1388938802,103.1992598,0.0216854,6.0636704,19.5037854
20190818,XS1388938802,103.1985325,0.0216846,6.0609338,19.487191
20190819,XS1388938802,103.1978052,0.0216838,6.0581972,19.4706042
20190820,XS1388938802,103.0831257,0.0218657,6.0548941,19.4515972
20190821,XS1388938802,102.8758312,0.0221969,6.0513097,19.4314992
20190822,XS1388938802,102.8801333,0.0221882,6.0486245,19.4151852
20190823,XS1388938802,102.9863249,0.0220156,6.0465169,19.4012873
20190824,XS1388938802,102.5345217,0.0227422,6.0421187,19.378089
20190825,XS1388938802,102.5340588,0.0227414,6.0393821,19.3615535
20190826,XS1388938802,102.5335957,0.0227406,6.0366454,19.3450254
20190827,XS1388938802,103.6286941,0.0209775,6.0380175,19.3449407
20190828,XS1388938802,103.2305813,0.0216134,6.0338867,19.3229081
20190829,XS1388938802,103.3762723,0.0213775,6.0318159,19.3091631
20190830,XS1388938802,103.5055853,0.0211679,6.0295122,19.294318
20190831,XS1388938802,103.1570215,0.0217258,6.0253915,19.2722479
20190901,XS1388938802,103.1637508,0.021715,6.0226543,19.2557561
20190902,XS1388938802,103.1630041,0.0217142,6.0199172,19.2392725
20190903,XS1388938802,103.3637345,0.0213893,6.0179077,19.2256491
20190904,XS1388938802,103.4397222,0.021265,6.0154414,19.2102434
20190905,XS1388938802,103.6606137,0.0209083,6.0134303,19.1965949
20190906,XS1388938802,103.5821354,0.021032,6.0103633,19.1788407
20190907,XS1388938802,103.0705042,0.0218537,6.005678,19.1546128
20190908,XS1388938802,103.0699741,0.0218527,6.002942,19.13818
20190909,XS1388938802,103.0694436,0.0218516,6.000206,19.1217546
20190910,XS1388938802,103.0197263,0.0219301,5.9972872,19.1046277
20190911,XS1388938802,102.6777375,0.0224828,5.9932076,19.0828593
20190912,XS1388938802,102.2252061,0.0232185,5.9887097,19.0594223
20190913,XS1388938802,102.2250526,0.0232173,5.9859741,19.0430375
20190914,XS1388938802,102.2248989,0.0232162,5.9832385,19.0266601
20190915,XS1388938802,102.2247454,0.0232151,5.9805029,19.0102903
20190916,XS1388938802,102.2245921,0.023214,5.9777672,18.9939278
20190917,XS1388938802,101.2413295,0.0248306,5.9711211,18.9621053
20190918,XS1388938802,101.5803374,0.0242698,5.9697917,18.951359
20190919,XS1388938802,101.8381328,0.0238442,5.9680071,18.938725
20190920,XS1388938802,101.7921554,0.0239187,5.9652421,18.9223866
20190921,XS1388938802,101.9167088,0.0237126,5.9630523,18.9082497
20190922,XS1388938802,101.9165606,0.0237117,5.960316,18.8919323
20190923,XS1388938802,101.916413,0.0237108,5.9575797,18.8756222
20190924,XS1388938802,102.005376,0.0235632,5.9550735,18.8601362
20190925,XS1388938802,102.2895796,0.0230949,5.9535127,18.8485868
20190926,XS1388938802,102.6261832,0.0225421,5.9520839,18.8374428
20190927,XS1388938802,102.3511856,0.022991,5.9482409,18.8167838
20190928,XS1388938802,102.4044594,0.0229021,5.945712,18.8013589
20190929,XS1388938802,102.4040029,0.0229014,5.942975,18.7850857
20190930,XS1388938802,102.4035466,0.0229006,5.940238,18.7688198
20191001,XS1388938802,102.4162493,0.0228783,6.0154104,18.9985057
20191002,XS1388938802,102.3740648,0.0229459,6.0124383,18.9810112
20191003,XS1388938802,102.7355543,0.0223512,6.010687,18.9685172
20191004,XS1388938802,102.7351032,0.02235,6.0079515,18.9520724
20191005,XS1388938802,103.6260997,0.0208951,6.0077508,18.9459834
20191006,XS1388938802,103.6255277,0.0208936,6.0050166,18.9295518
20191007,XS1388938802,103.6249554,0.0208921,6.0022824,18.9131278
20191008,XS1388938802,103.7201202,0.0207352,5.9999196,18.8982342
20191009,XS1388938802,103.3410851,0.0213494,5.9962225,18.8779779
20191010,XS1388938802,103.3404676,0.0213482,5.9934873,18.8615735
20191011,XS1388938802,103.3203874,0.0213787,5.9905237,18.8442334
20191012,XS1388938802,102.839642,0.0221635,5.9862903,18.8217354
20191013,XS1388938802,102.8392604,0.0221622,5.9835553,18.8053593
20191014,XS1388938802,102.8388783,0.022161,5.9808203,18.7889907
20191015,XS1388938802,102.3192348,0.0230155,5.9764628,18.766073
20191016,XS1388938802,102.4336143,0.0228249,5.9741325,18.7513801
20191017,XS1388938802,102.2192248,0.0231778,5.9705895,18.7317101
20191018,XS1388938802,102.2637716,0.0231025,5.9680015,18.7160306
20191019,XS1388938802,102.1338308,0.0233163,5.964793,18.6977675
20191020,XS1388938802,102.1336542,0.0233152,5.9620579,18.6814488
20191021,XS1388938802,102.1334774,0.023314,5.9593227,18.6651376
20191022,XS1388938802,102.0977868,0.0233718,5.9563685,18.6479046
20191023,XS1388938802,101.9860378,0.0235562,5.9532786,18.6301725
20191024,XS1388938802,102.1986802,0.0232012,5.951239,18.6167191
20191025,XS1388938802,102.130071,0.0233138,5.9482883,18.5995593
20191026,XS1388938802,102.1036938,0.0233562,5.9454882,18.583026
20191027,XS1388938802,102.1035369,0.023355,5.9427531,18.5667601
20191028,XS1388938802,102.1033797,0.0233538,5.9400179,18.5505017
20191029,XS1388938802,101.8003004,0.0238581,5.9363195,18.5303971
20191030,XS1388938802,101.621115,0.0241568,5.9329351,18.5115409
20191031,XS1388938802,101.7226055,0.0239856,5.9305358,18.496679
20191101,XS1388938802,102.0261805,0.0234782,5.928834,18.4846756
20191102,XS1388938802,102.4946409,0.0226968,5.927485,18.4739651
20191103,XS1388938802,102.4943269,0.0226956,5.9247496,18.4577477
20191104,XS1388938802,102.494019,0.0226944,5.9220142,18.441538
20191105,XS1388938802,102.2479377,0.0231024,5.9184802,18.422151
20191106,XS1388938802,102.0080498,0.0235015,5.9148181,18.4021259
20191107,XS1388938802,101.7009415,0.0240147,5.9109756,18.3814322
20191108,XS1388938802,101.8960624,0.0236862,5.908982,18.3682714
20191109,XS1388938802,101.2705686,0.0247371,5.9040329,18.3432085
20191110,XS1388938802,101.2708881,0.0247357,5.9012988,18.32706
20191111,XS1388938802,101.2712074,0.0247343,5.8985647,18.3109189
20191112,XS1388938802,101.1636291,0.0249153,5.8953915,18.2930012
20191113,XS1388938802,101.1255349,0.0249789,5.8925571,18.2765115
20191114,XS1388938802,101.2808866,0.0247152,5.890326,18.2623479
20191115,XS1388938802,101.6142849,0.0241512,5.8887625,18.2509412
20191116,XS1388938802,101.7637122,0.0238983,5.8865131,18.2367713
20191117,XS1388938802,101.7638046,0.0238969,5.8837787,18.2206696
20191118,XS1388938802,101.7638966,0.0238955,5.8810443,18.2045755
20191119,XS1388938802,101.874746,0.0237075,5.8787467,18.1902711
20191120,XS1388938802,101.9140748,0.02364,5.8761693,18.1748287
20191121,XS1388938802,102.1796316,0.0231921,5.8743991,18.1626359
20191122,XS1388938802,102.272522,0.0230346,5.8719823,18.1478438
20191123,XS1388938802,102.067285,0.023378,5.8685441,18.1289508
20191124,XS1388938802,102.0671437,0.0233768,5.865809,18.1128953
20191125,XS1388938802,102.0670021,0.0233756,5.8630738,18.0968474
20191126,XS1388938802,101.986993,0.023509,5.8601639,18.0801748
20191127,XS1388938802,102.1394708,0.0232506,5.8579228,18.0660836
20191128,XS1388938802,102.2284877,0.0230992,5.8554768,18.051151
20191129,XS1388938802,102.0655044,0.0233723,5.8522571,18.0332681
20191130,XS1388938802,102.0886068,0.0233319,5.8495557,18.0173591
20191201,XS1388938802,102.088465,0.0233307,5.8468205,18.0013556
20191202,XS1388938802,102.0883229,0.0233295,5.8440853,17.9853596
20191203,XS1388938802,101.8614955,0.0237116,5.8404069,17.9655399
20191204,XS1388938802,101.7990101,0.0238161,5.8373317,17.9481543
20191205,XS1388938802,102.5590459,0.0225315,5.8372918,17.9428926
20191206,XS1388938802,102.3032073,0.0229607,5.8336574,17.9233868
20191207,XS1388938802,102.0811524,0.0233343,5.8301185,17.9042612
20191208,XS1388938802,102.081175,0.0233328,5.8273843,17.8883147
20191209,XS1388938802,102.0811972,0.0233313,5.8246501,17.8723757
20191210,XS1388938802,101.910055,0.02362,5.8213312,17.8541596
20191211,XS1388938802,101.9747337,0.0235089,5.8188447,17.8392242
20191212,XS1388938802,101.8201674,0.02377,5.8156729,17.8216534
20191213,XS1388938802,101.9809873,0.0234955,5.8134428,17.8076868
20191214,XS1388938802,101.3233535,0.0246151,5.8082752,17.7821504
20191215,XS1388938802,101.3235934,0.0246138,5.8055409,17.7662625
20191216,XS1388938802,101.323833,0.0246124,5.8028065,17.7503822
20191217,XS1388938802,101.8528576,0.0237079,5.8019629,17.7419636
20191218,XS1388938802,101.7140177,0.0239434,5.79867,17.7238492
20191219,XS1388938802,101.6322865,0.0240817,5.7956011,17.7066645
20191220,XS1388938802,101.4176246,0.0244479,5.792013,17.6874266
20191221,XS1388938802,101.406367,0.0244662,5.7892054,17.6712692
20191222,XS1388938802,101.4067335,0.0244646,5.786472,17.6554372
20191223,XS1388938802,101.4070995,0.0244629,5.7837385,17.6396125
20191224,XS1388938802,101.5050192,0.024294,5.7814378,17.6255461
20191225,XS1388938802,101.3786748,0.0245098,5.7782881,17.6081137
20191226,XS1388938802,101.3789529,0.0245083,5.7755541,17.5923091
20191227,XS1388938802,101.4531368,0.0243799,5.7729775,17.577069
20191228,XS1388938802,101.502422,0.0242942,5.7704857,17.5622487
20191229,XS1388938802,101.5026195,0.0242928,5.7677516,17.5464649
20191230,XS1388938802,101.5028168,0.0242914,5.7650174,17.5306886
20191231,XS1388938802,101.6555441,0.0240279,5.7626566,17.5162725
20200101,XS1388938802,101.6914232,0.0239664,5.7599382,17.500517
20200102,XS1388938802,101.6917489,0.0239646,5.757205,17.4847662
20200103,XS1388938802,101.6008928,0.0241195,5.7541037,17.4675492
20200104,XS1388938802,102.0781642,0.0232998,5.7532322,17.4591109
20200105,XS1388938802,102.0783108,0.0232981,5.7504988,17.4433776
20200106,XS1388938802,102.0784567,0.0232964,5.7477653,17.4276519
20200107,XS1388938802,102.3627335,0.0228089,5.7460657,17.4159885
20200108,XS1388938802,102.2023103,0.0230814,5.7427687,17.3981066
20200109,XS1388938802,102.3976345,0.0227459,5.7406749,17.3848761
20200110,XS1388938802,102.0077106,0.0234119,5.7365751,17.3639142
20200111,XS1388938802,102.0526645,0.0233333,5.7340223,17.3489325
20200112,XS1388938802,102.0527499,0.0233317,5.7312885,59.84
20200113,XS1388938802,102.0528348,0.0233301,5.7285547,59.84
20200114,XS1388938802,102.1779487,0.0231138,5.7262812,17.3036973
20200115,XS1388938802,102.0572241,0.0233196,5.7231196,17.2863698
20200116,XS1388938802,102.3399876,0.0228328,5.7214271,17.2747462
20200117,XS1388938802,102.3624531,0.0227926,5.7187924,17.2594782
20200118,XS1388938802,102.3618332,0.022792,5.7159148,17.2432137
20200119,XS1388938802,102.3618278,0.0227903,5.7131811,58.34
20200120,XS1388938802,102.3618221,0.0227887,5.7104475,58.34
20200121,XS1388938802,102.4547749,0.0226275,5.7080628,17.1976964
20200122,XS1388938802,102.7548682,0.0221116,5.7063265,17.1858929
20200123,XS1388938802,102.7754954,0.0220744,5.7036481,17.1705081
20200124,XS1388938802,102.9845821,0.021715,5.7016072,17.1575206
20200125,XS1388938802,102.9842379,0.0217135,5.698873,17.1419254
20200126,XS1388938802,102.9838932,0.0217119,5.6961387,17.1263375
20200127,XS1388938802,102.9835476,0.0217104,5.6934044,17.1107572
20200128,XS1388938802,102.9832009,0.0217089,5.6906702,17.0951844
20200129,XS1388938802,103.8107436,0.0202973,5.6908065,17.0905859
20200130,XS1388938802,103.6961768,0.020489,5.6877405,17.0737852
20200131,XS1388938802,104.1024231,0.0197977,5.6863558,17.0633567
20200201,XS1388938802,104.0110636,0.0199523,5.683251,17.0463805
20200202,XS1388938802,104.0101656,0.019951,5.6805157,17.030832
20200203,XS1388938802,104.0092673,0.0199496,5.6777805,17.0152909
20200204,XS1388938802,104.4150823,0.0192603,5.6762882,17.0043804
20200205,XS1388938802,104.14236,0.0197183,5.6727125,16.9857378
20200206,XS1388938802,104.012279,0.0199359,5.669507,16.9684153
20200207,XS1388938802,103.6156419,0.0206078,5.6654625,16.9479681
20200208,XS1388938802,103.7710414,0.0203404,5.6632714,16.9345202
20200209,XS1388938802,103.7703014,0.0203389,5.6605366,16.9190279
20200210,XS1388938802,103.7695607,0.0203375,5.6578018,16.903543
20200211,XS1388938802,104.0318133,0.0198884,5.6559457,16.8913904
20200212,XS1388938802,104.2002723,0.0195993,5.6537489,16.877958
20200213,XS1388938802,104.0607427,0.0198334,5.6505436,16.8607051
20200214,XS1388938802,104.2350786,0.0195341,5.6483622,16.8472966
20200215,XS1388938802,104.1128903,0.0197388,5.6452631,16.8305178
20200216,XS1388938802,104.1119502,0.0197375,5.6425279,16.8150732
20200217,XS1388938802,104.1110099,0.0197361,5.6397926,16.7996361
20200218,XS1388938802,104.2055018,0.0195723,5.6374051,16.7855329
20200219,XS1388938802,104.4239345,0.0191978,5.6353933,16.7728181
20200220,XS1388938802,104.330078,0.0193542,5.6323623,16.7563065
20200221,XS1388938802,104.3534346,0.0193113,5.6297199,16.7412569
20200222,XS1388938802,104.7055808,0.0187101,5.6282037,16.7304444
20200223,XS1388938802,104.7042166,0.018709,5.6254674,16.7150423
20200224,XS1388938802,104.7028523,0.0187079,5.622731,16.6996477
20200225,XS1388938802,105.0752753,0.0180736,5.6211582,16.6885512
20200226,XS1388938802,105.27209,0.0177374,5.618974,16.6752221
20200227,XS1388938802,105.6389797,0.0171154,5.6172759,16.66361
20200228,XS1388938802,105.945502,0.0165964,5.6154057,16.651432
20200229,XS1388938802,106.3555103,0.0159057,5.6137445,16.6399714
20200301,XS1388938802,106.3537182,0.0159042,5.6110094,16.6246139
20200302,XS1388938802,106.3444497,0.0159105,5.6082744,16.6092644
20200303,XS1388938802,107.1415114,0.0145777,5.6074841,16.6008753
20200304,XS1388938802,106.9824559,0.0148368,5.6043259,16.5840773
20200305,XS1388938802,108.048368,0.0130686,5.6045147,16.5795086
20200306,XS1388938802,107.7293965,0.0135886,5.6004934,16.5593202
20200307,XS1388938802,108.5620158,0.0122136,5.6001811,16.5530027
20200308,XS1388938802,108.5594377,0.0122117,5.5974478,16.5376882
20200309,XS1388938802,108.5568596,0.0122097,5.5947145,16.5223809
20200310,XS1388938802,109.8720902,0.0100617,5.5961902,16.5227886
20200311,XS1388938802,108.4048257,0.012447,5.5885455,16.4891447
20200312,XS1388938802,108.6951819,0.0119644,5.5871837,16.4791479
20200313,XS1388938802,108.0844336,0.0129626,5.5822878,16.4557983
20200314,XS1388938802,107.7243248,0.0135522,5.5784035,16.4361991
20200315,XS1388938802,107.7222441,0.0135501,5.5756715,16.4209485
20200316,XS1388938802,107.7201645,0.0135479,5.5729395,16.4057051
20200317,XS1388938802,108.5616324,0.0121524,5.5725512,16.3988615
20200318,XS1388938802,107.8054536,0.0133952,5.5674705,16.3749993
20200319,XS1388938802,106.7485518,0.0151526,5.5610454,16.3460348
20200320,XS1388938802,105.6841315,0.0169443,5.5543475,16.3159635
20200321,XS1388938802,106.167961,0.0161206,5.5533886,16.3074331
20200322,XS1388938802,106.1679606,0.0161161,5.5506644,16.29228
20200323,XS1388938802,106.1679596,0.0161115,5.5479401,16.2771342
20200324,XS1388938802,107.6132225,0.0136809,5.5501433,16.2801524
20200325,XS1388938802,107.5590065,0.0137657,5.5475052,16.2654491
20200326,XS1388938802,106.8882222,0.0148831,5.5427888,16.2431112
20200327,XS1388938802,106.9104308,0.0148407,5.5399781,16.2275982
20200328,XS1388938802,106.947425,0.0147735,5.5374048,16.213111
20200329,XS1388938802,106.945962,0.0147708,5.5346736,16.1979757
20200330,XS1388938802,106.9444994,0.0147681,5.5319423,16.1828476
20200331,XS1388938802,107.4783393,0.0138673,5.6004162,16.3775441
20200401,XS1388938802,107.5001673,0.0138307,5.5977234,16.3623443
20200402,XS1388938802,107.6391694,0.0135927,5.5956287,16.3495482
20200403,XS1388938802,107.2822726,0.0141847,5.5918543,16.330254
20200404,XS1388938802,107.1370252,0.0144233,5.588827,16.3138601
20200405,XS1388938802,107.134999,0.0144213,5.5860927,16.2985732
20200406,XS1388938802,107.1329702,0.0144194,5.5833585,16.283294
20200407,XS1388938802,106.6839823,0.0151717,5.5795262,16.2638795
20200408,XS1388938802,106.1258885,0.016114,5.5752301,16.2426192
20200409,XS1388938802,106.1412989,0.0160831,5.5725958,16.2277031
20200410,XS1388938802,105.7818896,0.0166919,5.5689356,16.2088765
20200411,XS1388938802,106.0480246,0.0162328,5.5669589,16.1964836
20200412,XS1388938802,106.0469261,0.01623,5.5642269,16.1812655
20200413,XS1388938802,106.0458263,0.0162273,5.5614949,16.166055
20200414,XS1388938802,105.9802785,0.0163347,5.5585397,16.14997
20200415,XS1388938802,105.8591443,0.0165374,5.5555458,16.1337993
20200416,XS1388938802,105.8580758,0.0165347,5.5528137,16.1186119
20200417,XS1388938802,106.3286947,0.0157256,5.5514495,16.1087176
20200418,XS1388938802,106.2361955,0.0158787,5.5484403,16.092477
20200419,XS1388938802,106.2347253,0.0158764,5.545707,16.0773044
20200420,XS1388938802,106.2332544,0.0158741,5.5429737,16.0621392
20200421,XS1388938802,106.2383947,0.0158606,5.5402746,16.0471422
20200422,XS1388938802,106.3127479,0.0157286,5.5377878,16.0329615
20200423,XS1388938802,106.3481276,0.0156633,5.535216,16.0184414
20200424,XS1388938802,106.0612916,0.0161497,5.5316226,16.0000346
20200425,XS1388938802,106.1568937,0.015981,5.5292616,15.9863476
20200426,XS1388938802,106.1552681,0.015979,5.5265275,15.9712241
20200427,XS1388938802,106.1536407,0.0159771,5.5237934,15.9561081
20200428,XS1388938802,106.0461476,0.0161569,5.52072,15.9396897
